# Sample Market Data CSV
# Format: Timestamp,Type,Symbol,BidPrice,BidQty,AskPrice,AskQty (for quotes)
# Format: Timestamp,Type,Symbol,Price,Qty (for trades)
# Timestamp can be in nanoseconds or HH:MM:SS.mmm format
#
# Symbols in this file (each has a distinct microstructure regime):
#   SYNTH1  ~101.25  liquid, mean-reverting, tight spread
#   SYNTH2  ~248.50  steady upward drift, moderate liquidity
#   SYNTH3   ~87.40  thin book, wide spreads, sparse prints
#   SYNTH4   ~34.20  volatile, heavily traded, one-tick spread
#   SYNTH5 ~1250.00  high-priced, small sizes, wide absolute spread
#
# Rows are sorted by timestamp across all symbols, as a consolidated feed
# would deliver them. Same-millisecond events occur and are intentional.
Timestamp,Type,Symbol,BidPrice,BidQty,AskPrice,AskQty,Price,Qty
10:12:35.158,T,SYNTH2,,,,,252.78,50
10:12:36.150,T,SYNTH1,,,,,101.27,130
10:12:36.281,Q,SYNTH1,101.25,275,101.26,125,,
10:12:37.228,Q,SYNTH2,252.71,75,252.75,75,,
10:12:37.228,Q,SYNTH2,252.70,50,252.73,200,,
10:12:38.020,Q,SYNTH4,33.48,300,33.49,1100,,
10:12:38.159,Q,SYNTH3,87.90,30,88.04,15,,
10:12:39.023,T,SYNTH3,,,,,88.04,4
10:12:39.027,Q,SYNTH3,87.88,50,88.00,55,,
10:12:39.123,T,SYNTH4,,,,,33.48,275
10:12:39.256,Q,SYNTH1,101.25,275,101.26,300,,
10:12:39.632,T,SYNTH3,,,,,87.88,4
10:12:39.823,T,SYNTH4,,,,,33.48,400
10:12:39.882,Q,SYNTH5,1251.76,1,1252.12,29,,
10:12:40.500,Q,SYNTH2,252.70,200,252.73,175,,
10:12:41.688,Q,SYNTH1,101.27,100,101.28,275,,
10:12:41.781,T,SYNTH1,,,,,101.27,95
10:12:41.838,Q,SYNTH3,87.84,40,87.91,45,,
10:12:42.162,Q,SYNTH5,1251.83,18,1252.04,17,,
10:12:42.340,Q,SYNTH1,101.27,400,101.29,275,,
10:12:42.679,Q,SYNTH4,33.44,300,33.45,900,,
10:12:44.450,Q,SYNTH4,33.42,900,33.43,300,,
10:12:45.037,Q,SYNTH2,252.72,175,252.77,100,,
10:12:45.532,T,SYNTH1,,,,,101.29,30
10:12:45.840,Q,SYNTH4,33.40,500,33.41,700,,
10:12:45.927,T,SYNTH4,,,,,33.41,75
10:12:46.035,Q,SYNTH1,101.28,250,101.29,100,,
10:12:47.144,Q,SYNTH4,33.40,300,33.41,800,,
10:12:47.182,T,SYNTH1,,,,,101.28,95
10:12:47.200,Q,SYNTH1,101.28,250,101.30,375,,
10:12:47.340,Q,SYNTH4,33.39,700,33.40,600,,
10:12:47.426,Q,SYNTH1,101.27,375,101.28,350,,
10:12:47.644,Q,SYNTH4,33.41,900,33.42,600,,
10:12:48.096,T,SYNTH4,,,,,33.42,125
10:12:48.568,Q,SYNTH1,101.27,275,101.28,400,,
10:12:48.584,Q,SYNTH4,33.41,1000,33.42,700,,
10:12:48.626,Q,SYNTH4,33.41,800,33.42,1100,,
10:12:51.323,Q,SYNTH1,101.29,400,101.30,325,,
10:12:52.131,Q,SYNTH1,101.29,275,101.30,400,,
10:12:52.295,Q,SYNTH3,87.81,55,87.94,20,,
10:12:52.886,Q,SYNTH4,33.42,1200,33.43,1200,,
10:12:53.316,Q,SYNTH4,33.43,200,33.44,1000,,
10:12:53.541,Q,SYNTH4,33.46,400,33.47,200,,
10:12:53.992,Q,SYNTH2,252.70,50,252.74,200,,
10:12:54.973,Q,SYNTH5,1251.68,19,1251.89,22,,
10:12:56.804,Q,SYNTH2,252.73,125,252.76,175,,
10:12:57.617,T,SYNTH1,,,,,101.29,125
10:12:58.032,Q,SYNTH4,33.42,200,33.43,600,,
10:12:58.337,Q,SYNTH4,33.41,600,33.42,700,,
10:12:59.074,Q,SYNTH2,252.75,75,252.80,175,,
10:12:59.103,Q,SYNTH5,1251.39,8,1251.68,27,,
10:12:59.275,Q,SYNTH2,252.75,50,252.79,225,,
10:12:59.958,T,SYNTH5,,,,,1251.39,4
10:13:00.310,Q,SYNTH4,33.38,1200,33.39,1100,,
10:13:00.497,Q,SYNTH2,252.74,100,252.77,75,,
10:13:00.914,Q,SYNTH5,1251.09,16,1251.23,28,,
10:13:01.227,T,SYNTH4,,,,,33.39,425
10:13:01.672,T,SYNTH4,,,,,33.38,325
10:13:01.909,Q,SYNTH1,101.29,100,101.31,175,,
10:13:02.679,T,SYNTH1,,,,,101.29,145
10:13:03.026,Q,SYNTH2,252.70,150,252.73,100,,
10:13:03.572,Q,SYNTH3,87.75,30,87.87,35,,
10:13:03.615,Q,SYNTH1,101.28,400,101.29,125,,
10:13:04.355,Q,SYNTH3,87.74,60,87.84,5,,
10:13:05.394,T,SYNTH4,,,,,33.38,275
10:13:05.689,Q,SYNTH1,101.26,200,101.28,175,,
10:13:05.826,Q,SYNTH4,33.42,300,33.43,300,,
10:13:05.986,Q,SYNTH2,252.67,150,252.70,100,,
10:13:06.235,T,SYNTH5,,,,,1251.09,12
10:13:06.566,Q,SYNTH4,33.41,400,33.42,1200,,
10:13:06.729,Q,SYNTH4,33.42,700,33.43,600,,
10:13:07.319,Q,SYNTH1,101.26,250,101.28,225,,
10:13:07.471,Q,SYNTH2,252.66,175,252.69,175,,
10:13:08.222,T,SYNTH1,,,,,101.27,70
10:13:08.467,Q,SYNTH1,101.28,150,101.30,150,,
10:13:08.485,Q,SYNTH4,33.41,1000,33.42,300,,
10:13:10.277,T,SYNTH1,,,,,101.28,80
10:13:10.698,T,SYNTH4,,,,,33.42,475
10:13:10.746,Q,SYNTH2,252.64,225,252.67,250,,
10:13:11.162,T,SYNTH4,,,,,33.42,400
10:13:11.540,Q,SYNTH5,1250.98,2,1251.11,2,,
10:13:12.139,Q,SYNTH1,101.26,100,101.28,200,,
10:13:12.638,Q,SYNTH4,33.39,300,33.40,900,,
10:13:12.656,Q,SYNTH4,33.36,900,33.37,1200,,
10:13:13.105,Q,SYNTH1,101.26,400,101.27,275,,
10:13:13.213,T,SYNTH2,,,,,252.67,45
10:13:13.466,T,SYNTH4,,,,,33.37,150
10:13:14.082,Q,SYNTH1,101.24,125,101.26,250,,
10:13:14.088,T,SYNTH4,,,,,33.37,50
10:13:14.293,Q,SYNTH1,101.22,400,101.24,375,,
10:13:14.982,Q,SYNTH2,252.65,200,252.67,125,,
10:13:15.006,Q,SYNTH2,252.70,150,252.73,75,,
10:13:15.136,Q,SYNTH1,101.23,150,101.24,400,,
10:13:15.425,T,SYNTH1,,,,,101.24,35
10:13:15.848,T,SYNTH2,,,,,252.70,50
10:13:15.872,Q,SYNTH2,252.69,175,252.71,200,,
10:13:16.305,Q,SYNTH5,1250.75,22,1251.08,15,,
10:13:16.454,Q,SYNTH4,33.37,1100,33.38,1100,,
10:13:16.474,T,SYNTH2,,,,,252.69,20
10:13:16.740,T,SYNTH4,,,,,33.37,275
10:13:17.499,Q,SYNTH4,33.39,700,33.40,300,,
10:13:17.841,Q,SYNTH5,1250.94,5,1251.27,23,,
10:13:18.430,Q,SYNTH1,101.24,150,101.25,250,,
10:13:18.929,Q,SYNTH5,1250.95,22,1251.28,15,,
10:13:18.940,T,SYNTH1,,,,,101.24,135
10:13:19.324,T,SYNTH2,,,,,252.69,15
10:13:19.390,Q,SYNTH1,101.21,400,101.23,300,,
10:13:19.535,T,SYNTH1,,,,,101.22,35
10:13:19.719,Q,SYNTH4,33.37,600,33.38,400,,
10:13:20.585,Q,SYNTH4,33.35,900,33.36,1200,,
10:13:21.165,T,SYNTH1,,,,,101.23,45
10:13:21.222,Q,SYNTH2,252.66,200,252.69,125,,
10:13:21.747,Q,SYNTH2,252.63,175,252.67,225,,
10:13:21.751,Q,SYNTH2,252.63,150,252.66,175,,
10:13:21.987,Q,SYNTH4,33.37,500,33.38,400,,
10:13:22.037,T,SYNTH5,,,,,1250.95,1
10:13:22.229,T,SYNTH5,,,,,1251.16,8
10:13:22.247,Q,SYNTH4,33.37,600,33.38,1200,,
10:13:22.370,Q,SYNTH2,252.64,150,252.69,100,,
10:13:22.767,T,SYNTH3,,,,,87.74,8
10:13:22.767,T,SYNTH3,,,,,87.84,5
10:13:23.177,Q,SYNTH5,1251.21,12,1251.59,2,,
10:13:23.232,T,SYNTH4,,,,,33.37,300
10:13:23.473,T,SYNTH4,,,,,33.38,300
10:13:23.473,Q,SYNTH4,33.32,800,33.33,1200,,
10:13:23.608,Q,SYNTH4,33.32,400,33.33,300,,
10:13:23.810,Q,SYNTH1,101.23,225,101.25,250,,
10:13:24.226,T,SYNTH5,,,,,1251.47,3
10:13:24.231,Q,SYNTH1,101.22,100,101.24,350,,
10:13:24.511,Q,SYNTH1,101.23,125,101.25,375,,
10:13:24.549,Q,SYNTH2,252.67,125,252.70,200,,
10:13:24.790,Q,SYNTH1,101.22,225,101.24,350,,
10:13:25.090,Q,SYNTH2,252.70,100,252.72,100,,
10:13:25.090,T,SYNTH2,,,,,252.70,25
10:13:26.206,T,SYNTH4,,,,,33.33,50
10:13:26.262,Q,SYNTH4,33.34,600,33.35,1000,,
10:13:26.441,Q,SYNTH4,33.34,1000,33.35,700,,
10:13:26.899,T,SYNTH3,,,,,87.74,15
10:13:26.917,Q,SYNTH1,101.22,400,101.23,200,,
10:13:27.025,Q,SYNTH3,87.77,45,87.92,40,,
10:13:27.057,Q,SYNTH1,101.21,300,101.22,325,,
10:13:27.232,T,SYNTH1,,,,,101.21,25
10:13:27.311,Q,SYNTH1,101.22,375,101.23,275,,
10:13:27.508,Q,SYNTH1,101.21,325,101.23,350,,
10:13:28.163,Q,SYNTH3,87.79,45,87.92,15,,
10:13:28.616,Q,SYNTH1,101.21,100,101.23,175,,
10:13:28.806,T,SYNTH4,,,,,33.34,100
10:13:28.806,T,SYNTH4,,,,,33.35,325
10:13:29.092,Q,SYNTH1,101.22,175,101.23,300,,
10:13:29.095,Q,SYNTH1,101.22,175,101.23,375,,
10:13:29.795,Q,SYNTH2,252.66,75,252.71,175,,
10:13:29.939,Q,SYNTH2,252.68,50,252.70,50,,
10:13:30.878,T,SYNTH4,,,,,33.34,200
10:13:31.416,Q,SYNTH1,101.20,350,101.21,250,,
10:13:32.067,Q,SYNTH1,101.21,275,101.22,325,,
10:13:32.078,T,SYNTH4,,,,,33.35,500
10:13:32.078,Q,SYNTH4,33.26,300,33.27,1000,,
10:13:32.147,Q,SYNTH2,252.69,225,252.72,50,,
10:13:32.340,Q,SYNTH1,101.22,100,101.23,275,,
10:13:32.429,Q,SYNTH3,87.82,50,87.89,15,,
10:13:32.508,Q,SYNTH2,252.66,75,252.71,225,,
10:13:32.549,Q,SYNTH4,33.22,600,33.23,500,,
10:13:32.719,Q,SYNTH4,33.21,400,33.22,700,,
10:13:32.808,Q,SYNTH1,101.22,375,101.23,100,,
10:13:33.309,Q,SYNTH1,101.22,150,101.23,300,,
10:13:33.321,Q,SYNTH4,33.20,1000,33.21,1000,,
10:13:33.340,T,SYNTH5,,,,,1251.44,6
10:13:33.523,T,SYNTH2,,,,,252.66,50
10:13:34.226,T,SYNTH1,,,,,101.23,145
10:13:34.448,Q,SYNTH4,33.21,200,33.22,400,,
10:13:34.661,Q,SYNTH2,252.67,200,252.70,75,,
10:13:35.079,Q,SYNTH4,33.24,1200,33.25,300,,
10:13:35.702,T,SYNTH4,,,,,33.25,450
10:13:36.461,Q,SYNTH2,252.66,225,252.68,100,,
10:13:37.325,Q,SYNTH4,33.23,700,33.24,200,,
10:13:37.467,Q,SYNTH1,101.22,300,101.24,100,,
10:13:37.852,Q,SYNTH4,33.25,200,33.26,400,,
10:13:38.560,Q,SYNTH3,87.78,30,87.92,10,,
10:13:38.999,Q,SYNTH1,101.23,100,101.24,325,,
10:13:39.593,Q,SYNTH4,33.24,1100,33.25,600,,
10:13:39.891,Q,SYNTH4,33.24,200,33.25,600,,
10:13:41.210,T,SYNTH4,,,,,33.24,375
10:13:41.865,Q,SYNTH2,252.68,125,252.71,250,,
10:13:42.018,Q,SYNTH3,87.78,40,87.87,60,,
10:13:42.432,Q,SYNTH1,101.23,175,101.24,225,,
10:13:42.441,Q,SYNTH4,33.21,800,33.22,800,,
10:13:44.028,Q,SYNTH2,252.71,200,252.74,125,,
10:13:44.687,Q,SYNTH2,252.74,50,252.76,150,,
10:13:44.687,Q,SYNTH2,252.75,50,252.79,125,,
10:13:44.955,T,SYNTH4,,,,,33.21,425
10:13:45.150,T,SYNTH2,,,,,252.79,65
10:13:45.350,Q,SYNTH1,101.23,350,101.24,200,,
10:13:45.878,Q,SYNTH4,33.20,200,33.21,300,,
10:13:45.893,Q,SYNTH1,101.24,400,101.25,175,,
10:13:46.010,Q,SYNTH1,101.23,150,101.25,325,,
10:13:46.401,T,SYNTH3,,,,,87.78,3
10:13:46.462,T,SYNTH1,,,,,101.23,115
10:13:46.879,T,SYNTH1,,,,,101.25,110
10:13:47.129,Q,SYNTH2,252.76,75,252.79,150,,
10:13:47.255,Q,SYNTH4,33.21,600,33.22,500,,
10:13:47.632,T,SYNTH4,,,,,33.21,250
10:13:47.945,Q,SYNTH2,252.74,250,252.78,225,,
10:13:48.434,Q,SYNTH4,33.19,600,33.20,700,,
10:13:48.434,Q,SYNTH4,33.20,400,33.21,1100,,
10:13:48.456,T,SYNTH1,,,,,101.24,50
10:13:48.584,Q,SYNTH2,252.78,200,252.81,50,,
10:13:48.620,T,SYNTH3,,,,,87.87,8
10:13:49.196,T,SYNTH4,,,,,33.20,475
10:13:49.390,Q,SYNTH1,101.23,300,101.24,100,,
10:13:50.289,Q,SYNTH4,33.19,600,33.20,400,,
10:13:50.352,Q,SYNTH1,101.23,325,101.24,350,,
10:13:50.439,Q,SYNTH4,33.19,300,33.20,200,,
10:13:50.581,T,SYNTH1,,,,,101.23,50
10:13:50.669,Q,SYNTH5,1251.22,26,1251.39,26,,
10:13:50.890,T,SYNTH4,,,,,33.19,275
10:13:51.588,Q,SYNTH4,33.21,1200,33.22,600,,
10:13:51.608,T,SYNTH2,,,,,252.78,45
10:13:51.641,T,SYNTH1,,,,,101.23,25
10:13:51.641,Q,SYNTH1,101.25,125,101.27,400,,
10:13:52.415,Q,SYNTH4,33.21,400,33.22,1000,,
10:13:52.478,Q,SYNTH2,252.77,50,252.80,125,,
10:13:53.872,Q,SYNTH1,101.25,275,101.26,300,,
10:13:53.923,Q,SYNTH1,101.26,150,101.27,250,,
10:13:53.995,Q,SYNTH1,101.25,225,101.26,125,,
10:13:54.222,Q,SYNTH3,87.75,15,87.89,10,,
10:13:54.383,T,SYNTH2,,,,,252.80,15
10:13:54.402,Q,SYNTH4,33.22,300,33.23,500,,
10:13:54.565,Q,SYNTH4,33.20,200,33.21,300,,
10:13:54.586,Q,SYNTH4,33.19,200,33.20,300,,
10:13:55.874,Q,SYNTH4,33.19,1100,33.20,500,,
10:13:55.981,Q,SYNTH4,33.20,1200,33.21,1000,,
10:13:56.799,Q,SYNTH2,252.79,100,252.81,50,,
10:13:56.899,T,SYNTH1,,,,,101.25,50
10:13:57.298,T,SYNTH2,,,,,252.79,60
10:13:57.483,T,SYNTH4,,,,,33.21,75
10:13:57.791,Q,SYNTH4,33.23,1100,33.24,400,,
10:13:58.574,Q,SYNTH1,101.27,350,101.29,175,,
10:14:00.130,Q,SYNTH2,252.78,50,252.81,225,,
10:14:00.481,Q,SYNTH1,101.28,100,101.29,100,,
10:14:00.481,T,SYNTH5,,,,,1251.32,11
10:14:00.705,Q,SYNTH4,33.25,300,33.26,300,,
10:14:00.840,T,SYNTH1,,,,,101.29,60
10:14:01.369,Q,SYNTH4,33.25,700,33.26,300,,
10:14:02.544,Q,SYNTH3,87.76,55,87.91,60,,
10:14:02.753,Q,SYNTH2,252.78,150,252.82,200,,
10:14:03.735,Q,SYNTH1,101.28,400,101.30,150,,
10:14:03.798,Q,SYNTH1,101.28,300,101.29,275,,
10:14:04.774,T,SYNTH4,,,,,33.25,125
10:14:04.877,Q,SYNTH3,87.78,55,87.89,40,,
10:14:05.667,Q,SYNTH3,87.73,20,87.87,25,,
10:14:05.886,Q,SYNTH4,33.25,1200,33.26,1000,,
10:14:06.076,Q,SYNTH4,33.26,1200,33.27,1200,,
10:14:07.004,T,SYNTH2,,,,,252.78,70
10:14:07.551,T,SYNTH4,,,,,33.26,200
10:14:07.643,Q,SYNTH4,33.23,800,33.24,1100,,
10:14:07.821,Q,SYNTH1,101.28,375,101.30,375,,
10:14:07.908,Q,SYNTH1,101.28,175,101.29,300,,
10:14:08.206,Q,SYNTH2,252.78,75,252.81,100,,
10:14:08.501,Q,SYNTH4,33.25,300,33.26,300,,
10:14:09.359,T,SYNTH2,,,,,252.78,45
10:14:09.557,Q,SYNTH3,87.72,50,87.83,40,,
10:14:09.683,Q,SYNTH5,1251.12,26,1251.37,17,,
10:14:10.379,T,SYNTH4,,,,,33.25,400
10:14:10.569,T,SYNTH2,,,,,252.81,80
10:14:10.905,Q,SYNTH2,252.80,50,252.82,100,,
10:14:11.240,T,SYNTH4,,,,,33.26,275
10:14:11.380,Q,SYNTH3,87.69,35,87.82,60,,
10:14:11.669,Q,SYNTH2,252.77,175,252.81,175,,
10:14:12.019,Q,SYNTH1,101.29,275,101.30,375,,
10:14:12.408,Q,SYNTH5,1251.12,17,1251.46,26,,
10:14:12.703,Q,SYNTH2,252.80,250,252.82,175,,
10:14:12.897,Q,SYNTH4,33.26,500,33.27,600,,
10:14:12.927,Q,SYNTH2,252.79,200,252.83,100,,
10:14:12.992,Q,SYNTH2,252.80,100,252.82,125,,
10:14:13.020,T,SYNTH2,,,,,252.82,40
10:14:13.749,T,SYNTH2,,,,,252.82,10
10:14:13.786,Q,SYNTH1,101.26,250,101.28,300,,
10:14:13.954,Q,SYNTH5,1250.95,10,1251.35,5,,
10:14:14.003,Q,SYNTH1,101.27,325,101.28,150,,
10:14:14.101,T,SYNTH4,,,,,33.26,425
10:14:14.178,Q,SYNTH1,101.26,125,101.27,225,,
10:14:14.377,T,SYNTH1,,,,,101.27,30
10:14:14.942,Q,SYNTH4,33.26,900,33.27,600,,
10:14:15.039,Q,SYNTH1,101.26,275,101.28,175,,
10:14:15.039,Q,SYNTH1,101.26,275,101.27,125,,
10:14:15.900,T,SYNTH1,,,,,101.27,65
10:14:16.091,Q,SYNTH3,87.71,35,87.86,55,,
10:14:16.790,Q,SYNTH1,101.26,250,101.27,275,,
10:14:16.797,Q,SYNTH4,33.25,1200,33.26,500,,
10:14:17.304,Q,SYNTH4,33.25,1100,33.26,300,,
10:14:17.390,Q,SYNTH2,252.83,200,252.85,250,,
10:14:17.456,Q,SYNTH4,33.23,300,33.24,300,,
10:14:17.678,Q,SYNTH1,101.27,100,101.29,175,,
10:14:17.759,Q,SYNTH2,252.82,225,252.86,100,,
10:14:18.267,Q,SYNTH4,33.20,200,33.21,500,,
10:14:18.902,Q,SYNTH3,87.71,50,87.83,35,,
10:14:18.959,Q,SYNTH1,101.24,125,101.26,250,,
10:14:19.379,Q,SYNTH4,33.21,1100,33.22,400,,
10:14:19.425,Q,SYNTH2,252.83,225,252.88,200,,
10:14:19.643,T,SYNTH1,,,,,101.24,70
10:14:19.726,T,SYNTH2,,,,,252.83,50
10:14:19.726,T,SYNTH4,,,,,33.21,325
10:14:19.988,Q,SYNTH5,1251.08,2,1251.28,10,,
10:14:20.162,Q,SYNTH1,101.23,375,101.25,250,,
10:14:20.605,Q,SYNTH1,101.23,350,101.25,200,,
10:14:21.018,Q,SYNTH4,33.21,1100,33.22,1100,,
10:14:22.688,Q,SYNTH1,101.25,225,101.26,175,,
10:14:24.418,Q,SYNTH1,101.24,100,101.26,125,,
10:14:24.502,Q,SYNTH1,101.24,325,101.26,350,,
10:14:24.711,Q,SYNTH4,33.22,700,33.23,300,,
10:14:24.843,Q,SYNTH2,252.85,225,252.87,175,,
10:14:25.269,Q,SYNTH4,33.25,1100,33.26,800,,
10:14:26.484,T,SYNTH1,,,,,101.24,75
10:14:26.708,Q,SYNTH2,252.84,250,252.87,200,,
10:14:26.743,Q,SYNTH2,252.81,50,252.85,125,,
10:14:26.780,Q,SYNTH2,252.83,175,252.87,175,,
10:14:27.006,Q,SYNTH1,101.22,200,101.24,375,,
10:14:27.115,T,SYNTH2,,,,,252.84,20
10:14:27.428,Q,SYNTH2,252.87,100,252.91,50,,
10:14:28.227,T,SYNTH5,,,,,1251.28,4
10:14:28.486,T,SYNTH2,,,,,252.87,45
10:14:28.932,Q,SYNTH4,33.25,500,33.26,200,,
10:14:29.001,Q,SYNTH5,1251.32,3,1251.49,12,,
10:14:29.588,Q,SYNTH2,252.83,125,252.87,250,,
10:14:30.256,Q,SYNTH4,33.24,300,33.25,900,,
10:14:30.530,Q,SYNTH4,33.24,200,33.25,1200,,
10:14:30.943,Q,SYNTH1,101.23,175,101.24,125,,
10:14:31.007,T,SYNTH4,,,,,33.25,150
10:14:31.492,Q,SYNTH5,1251.34,2,1251.70,1,,
10:14:31.546,Q,SYNTH4,33.22,600,33.23,800,,
10:14:31.810,T,SYNTH1,,,,,101.23,140
10:14:31.864,T,SYNTH5,,,,,1251.35,7
10:14:32.164,Q,SYNTH2,252.88,225,252.92,225,,
10:14:32.500,Q,SYNTH2,252.93,75,252.97,200,,
10:14:32.635,Q,SYNTH2,252.90,75,252.94,75,,
10:14:32.644,Q,SYNTH3,87.76,50,87.81,55,,
10:14:32.711,Q,SYNTH5,1251.90,12,1252.01,11,,
10:14:32.835,T,SYNTH5,,,,,1251.90,11
10:14:34.400,Q,SYNTH1,101.21,200,101.22,100,,
10:14:34.876,T,SYNTH4,,,,,33.22,75
10:14:35.294,Q,SYNTH1,101.21,350,101.22,125,,
10:14:35.679,Q,SYNTH2,252.92,75,252.94,100,,
10:14:35.814,Q,SYNTH1,101.23,250,101.25,125,,
10:14:35.838,Q,SYNTH5,1251.93,4,1252.14,21,,
10:14:36.247,T,SYNTH4,,,,,33.23,500
10:14:36.726,Q,SYNTH1,101.24,225,101.25,100,,
10:14:38.058,T,SYNTH1,,,,,101.24,135
10:14:38.202,Q,SYNTH2,252.94,100,252.96,125,,
10:14:38.369,Q,SYNTH4,33.24,900,33.25,200,,
10:14:38.556,Q,SYNTH4,33.24,1000,33.25,800,,
10:14:38.676,Q,SYNTH2,252.95,125,253.00,50,,
10:14:38.803,Q,SYNTH2,252.98,200,253.01,100,,
10:14:39.001,Q,SYNTH2,252.99,200,253.01,50,,
10:14:39.866,Q,SYNTH1,101.25,150,101.26,300,,
10:14:39.867,Q,SYNTH1,101.24,225,101.26,350,,
10:14:40.472,Q,SYNTH4,33.24,500,33.25,700,,
10:14:40.581,Q,SYNTH2,252.97,75,253.02,175,,
10:14:40.634,T,SYNTH1,,,,,101.26,40
10:14:40.863,Q,SYNTH4,33.23,200,33.24,800,,
10:14:41.466,Q,SYNTH1,101.22,375,101.23,400,,
10:14:41.632,Q,SYNTH5,1252.01,22,1252.24,10,,
10:14:41.798,Q,SYNTH2,252.97,100,253.00,125,,
10:14:42.047,Q,SYNTH2,252.98,200,253.00,250,,
10:14:42.158,T,SYNTH2,,,,,253.00,35
10:14:43.451,Q,SYNTH2,252.99,150,253.02,50,,
10:14:43.659,T,SYNTH4,,,,,33.24,375
10:14:43.705,T,SYNTH4,,,,,33.24,350
10:14:44.167,Q,SYNTH1,101.23,125,101.24,150,,
10:14:45.030,Q,SYNTH4,33.23,200,33.24,800,,
10:14:46.353,Q,SYNTH1,101.24,175,101.25,150,,
10:14:47.001,T,SYNTH2,,,,,252.99,70
10:14:47.079,T,SYNTH2,,,,,252.99,10
10:14:47.232,Q,SYNTH1,101.24,325,101.25,375,,
10:14:47.458,Q,SYNTH2,252.93,125,252.97,200,,
10:14:47.500,T,SYNTH4,,,,,33.23,175
10:14:47.687,Q,SYNTH3,87.75,30,87.86,30,,
10:14:48.255,T,SYNTH4,,,,,33.24,225
10:14:48.412,Q,SYNTH4,33.24,400,33.25,800,,
10:14:48.494,Q,SYNTH4,33.24,600,33.25,800,,
10:14:48.529,Q,SYNTH1,101.22,150,101.24,300,,
10:14:49.110,Q,SYNTH3,87.73,10,87.82,20,,
10:14:49.385,Q,SYNTH2,252.93,75,252.96,225,,
10:14:49.403,Q,SYNTH4,33.24,1000,33.25,700,,
10:14:49.882,T,SYNTH4,,,,,33.25,450
10:14:50.061,Q,SYNTH4,33.25,300,33.26,1000,,
10:14:50.115,T,SYNTH2,,,,,252.96,15
10:14:50.502,T,SYNTH1,,,,,101.22,110
10:14:50.554,Q,SYNTH5,1252.07,23,1252.37,16,,
10:14:50.611,Q,SYNTH4,33.24,1200,33.25,600,,
10:14:51.439,T,SYNTH4,,,,,33.25,425
10:14:51.791,Q,SYNTH4,33.26,900,33.27,1200,,
10:14:51.920,T,SYNTH1,,,,,101.22,115
10:14:52.041,T,SYNTH1,,,,,101.22,115
10:14:52.256,Q,SYNTH3,87.74,20,87.87,60,,
10:14:52.560,Q,SYNTH4,33.26,300,33.27,1100,,
10:14:52.696,Q,SYNTH2,252.93,175,252.95,125,,
10:14:52.770,T,SYNTH3,,,,,87.74,9
10:14:52.815,Q,SYNTH2,252.94,200,252.98,50,,
10:14:52.975,Q,SYNTH3,87.74,10,87.86,55,,
10:14:53.033,Q,SYNTH2,252.94,150,252.99,225,,
10:14:53.144,T,SYNTH2,,,,,252.94,25
10:14:53.144,T,SYNTH2,,,,,252.96,70
10:14:54.296,Q,SYNTH3,87.73,55,87.87,45,,
10:14:54.839,T,SYNTH4,,,,,33.26,75
10:14:54.983,Q,SYNTH2,252.92,175,252.97,100,,
10:14:55.801,Q,SYNTH1,101.19,400,101.20,400,,
10:14:55.823,Q,SYNTH4,33.25,200,33.26,1100,,
10:14:56.469,T,SYNTH4,,,,,33.25,450
10:14:56.551,Q,SYNTH2,252.95,125,253.00,125,,
10:14:56.639,Q,SYNTH4,33.23,1000,33.24,300,,
10:14:56.645,Q,SYNTH3,87.72,45,87.79,30,,
10:14:56.685,T,SYNTH2,,,,,252.95,10
10:14:57.035,Q,SYNTH1,101.21,325,101.23,125,,
10:14:58.307,Q,SYNTH1,101.23,350,101.25,125,,
10:14:58.365,T,SYNTH1,,,,,101.25,30
10:14:58.606,Q,SYNTH4,33.23,300,33.24,1100,,
10:14:58.658,T,SYNTH5,,,,,1252.07,1
10:14:59.373,Q,SYNTH2,252.95,50,252.99,125,,
10:14:59.487,Q,SYNTH4,33.20,700,33.21,500,,
10:14:59.994,T,SYNTH1,,,,,101.25,130
10:15:00.764,T,SYNTH2,,,,,252.99,20
10:15:00.957,Q,SYNTH1,101.25,325,101.26,150,,
10:15:01.306,T,SYNTH1,,,,,101.26,85
10:15:02.140,T,SYNTH1,,,,,101.26,150
10:15:02.320,Q,SYNTH2,253.00,50,253.04,200,,
10:15:02.470,T,SYNTH4,,,,,33.20,375
10:15:02.657,Q,SYNTH2,252.99,75,253.03,125,,
10:15:02.765,Q,SYNTH4,33.18,1200,33.19,800,,
10:15:02.845,Q,SYNTH4,33.19,200,33.20,1100,,
10:15:03.436,T,SYNTH4,,,,,33.20,475
10:15:03.466,Q,SYNTH2,252.96,75,253.00,100,,
10:15:03.907,Q,SYNTH1,101.22,200,101.23,375,,
10:15:04.140,Q,SYNTH3,87.66,20,87.80,45,,
10:15:04.241,Q,SYNTH2,252.98,200,253.01,125,,
10:15:04.276,Q,SYNTH1,101.23,175,101.24,175,,
10:15:04.297,Q,SYNTH4,33.20,900,33.21,400,,
10:15:04.644,Q,SYNTH2,252.96,200,253.00,75,,
10:15:04.745,Q,SYNTH1,101.23,250,101.24,150,,
10:15:04.815,Q,SYNTH5,1251.92,15,1252.20,13,,
10:15:04.947,Q,SYNTH1,101.21,200,101.23,325,,
10:15:05.278,T,SYNTH1,,,,,101.23,145
